Id,Sch,Gr,ClType,HDeg,CLad,Exp,Trace,Read,Math,SES,SchType,Sx,Eth,BirthQ,BirthY,Yrs,Tch
168160,58,3,small,BS/BA,1,19,W,661,678,N,suburb,F,W,1980:1,1980,3,1011
108503,2,3,small,MS/MA/MEd,1,9,W,602,612,N,urban,F,A,1980:4,1980,3,28
97047,68,2,reg+A,BS/BA,APPR,2,W,532,590,N,rural,F,W,1979:4,1979,2,1192
95421,3,K,reg,BS/BA,1,8,W,419,489,N,rural,M,W,1980:2,1980,0,33
176648,56,1,reg,BS/BA,1,5,W,629,567,N,rural,M,W,1979:4,1979,1,965
164779,64,2,reg,MS/MA/MEd,1,19,W,582,546,N,rural,F,W,1980:3,1980,2,1116
145641,3,2,reg+A,BS/BA,1,11,W,659,626,N,rural,M,W,1980:3,1980,2,46
185242,44,3,reg+A,BS/BA,1,18,W,560,528,F,suburb,M,B,1979:3,1979,3,746
102701,49,1,reg,BS/BA,1,20,W,629,562,N,rural,M,W,1980:2,1980,1,818
131271,30,3,reg,BS/BA,NOT,3,W,622,663,F,inner,M,B,1979:4,1979,3,527
145846,51,K,small,MS/MA/MEd,1,15,W,500,602,N,suburb,F,W,1979:4,1979,0,850
16875,27,1,reg,MS/MA/MEd,1,25,W,462,497,N,inner,F,B,1980:3,1980,1,458
165789,52,1,reg,BS/BA,APPR,2,B,487,520,N,suburb,F,W,1980:2,1980,1,898
123756,58,2,reg+A,MS/MA/MEd,1,9,W,596,574,N,suburb,F,W,1980:2,1980,2,1009
165953,73,2,reg+A,MS/MA/MEd,1,8,W,602,626,F,rural,F,W,1980:1,1980,2,1282
120107,35,1,small,BS/BA,1,13,W,423,436,N,rural,M,W,1980:3,1980,1,610
94161,69,K,reg,BS/BA,1,16,W,467,520,F,rural,F,W,1980:1,1980,0,1201
58124,52,1,reg+A,MS/MA/MEd,1,13,W,521,542,N,suburb,M,W,1980:2,1980,1,899
178281,19,2,reg,MS/MA/MEd,1,10,W,555,531,F,inner,M,B,1980:3,1980,2,301
15918,72,K,reg,MS/MA/MEd,1,12,W,470,536,N,rural,M,W,1980:2,1980,0,1253
110799,21,3,reg,BS/BA,APPR,4,W,610,597,N,suburb,F,B,1980:1,1980,3,347
136926,38,K,reg+A,MS/MA/MEd,1,8,W,430,454,F,rural,M,W,1980:2,1980,0,651
10329,4,3,reg,MS/MA/MEd,1,15,W,618,629,N,suburb,M,W,1980:3,1980,3,65
158160,39,K,small,BS/BA,1,2,W,434,520,F,rural,F,W,1980:1,1980,0,661
71430,77,2,reg+A,BS/BA,1,16,W,602,607,N,rural,M,W,1978:4,1978,2,1339
78525,79,K,small,BS/BA,1,5,W,434,484,N,rural,F,W,1980:2,1980,0,1358
1361,48,1,reg,BS/BA,1,17,W,505,493,N,urban,F,W,1980:1,1980,1,800
98807,63,1,reg,BS/BA,1,21,W,460,523,F,rural,F,W,1979:4,1979,1,1084
160316,58,3,small,BS/BA,APPR,6,W,622,634,N,suburb,M,W,1980:2,1980,3,1010
181834,47,3,small,BS/BA,1,34,W,639,612,N,rural,F,W,1980:3,1980,3,790
135163,19,3,reg,MS/MA/MEd,3,16,W,570,577,F,inner,M,B,1980:3,1980,3,307
171692,10,3,small,BS/BA,PROB,0,W,604,597,N,urban,F,W,1979:2,1979,3,172
147051,38,2,reg+A,BS/BA,1,6,W,659,699,F,rural,F,W,1980:3,1980,2,657
184509,64,K,small,BS/BA,1,19,W,430,473,F,rural,F,W,1980:2,1980,0,1102
84174,59,3,reg+A,MS/MA/MEd,1,7,W,549,556,F,urban,F,B,1979:2,1979,3,1033
56081,2,2,reg,MS/MA/MEd,1,8,W,560,518,F,urban,F,B,1979:1,1979,2,26
13289,31,1,reg,BS/BA,1,37,B,456,497,F,inner,F,B,1979:3,1979,1,534
62845,15,2,reg,MS/MA/MEd,1,11,W,559,546,F,inner,F,B,1979:2,1979,2,237
104518,27,2,reg+A,BS/BA,1,35,B,559,587,F,inner,M,B,1979:4,1979,2,468
21607,3,2,reg+A,BS/BA,NOT,5,W,650,632,N,rural,F,W,1979:4,1979,2,45
73926,32,3,reg+A,BS/BA,NOT,23,W,562,582,F,inner,M,B,1979:4,1979,3,565
124748,40,K,reg+A,MS/MA/MEd,1,21,W,461,468,F,rural,F,W,1980:2,1980,0,680
52235,3,1,reg+A,MS/MA/MEd,NOT,20,W,564,535,F,rural,F,W,1980:3,1980,1,41
82043,26,K,reg,MS/MA/MEd,1,15,B,422,434,F,inner,F,B,1980:3,1980,0,434
139705,32,K,reg+A,BS/BA,APPR,0,W,391,434,F,inner,M,B,1980:3,1980,0,546
10809,56,3,reg+A,MS/MA/MEd,1,15,W,588,550,N,rural,M,W,1980:3,1980,3,977
145167,23,3,reg,MS/MA/MEd,1,26,W,644,651,N,suburb,M,B,1980:1,1980,3,396
54390,6,K,reg,BS/BA,APPR,1,W,450,528,N,rural,M,W,1979:4,1979,0,83
86251,78,1,small,MS/MA/MEd,1,3,W,530,553,F,rural,F,W,1980:3,1980,1,1349
28251,30,2,reg,BS/BA,APPR,1,W,518,502,F,inner,F,B,1980:3,1980,2,524
5992,48,3,reg+A,MS/MA/MEd,1,9,W,580,631,N,urban,M,W,1979:4,1979,3,812
97914,56,K,small,BS/BA,1,21,W,384,423,F,rural,F,B,1980:3,1980,0,958
153481,52,1,small,BS/BA,APPR,13,W,507,612,F,suburb,F,W,1979:3,1979,1,896
49897,2,1,reg+A,BS/BA,1,7,B,564,488,F,urban,M,W,1980:3,1980,1,24
33584,74,3,reg+A,MS/MA/MEd,1,36,W,654,678,N,rural,M,W,1980:1,1980,3,1302
144608,50,K,reg,MS/MA/MEd,1,13,W,461,454,N,rural,M,W,1980:1,1980,0,830
119943,22,1,reg,BS/BA,APPR,1,W,483,523,F,inner,M,B,1979:4,1979,1,360
73515,57,2,reg+A,BS/BA,1,6,B,549,530,N,rural,M,W,1979:3,1979,2,989
43585,36,3,reg+A,BS/BA,NOT,29,W,657,678,N,suburb,F,W,1980:1,1980,3,637
87164,23,2,reg+A,BS/BA,1,5,B,586,541,F,suburb,M,B,1978:2,1978,2,393
68689,40,K,small,BS/BA,1,4,W,468,576,F,rural,M,W,1980:1,1980,0,677
103881,79,K,small,BS/BA,1,12,W,419,449,F,rural,F,W,1979:3,1979,0,1359
146718,58,2,reg+A,MS/MA/MEd,1,9,W,575,561,N,suburb,F,W,1980:2,1980,2,1009
62985,35,1,small,BS/BA,1,13,W,553,505,N,rural,F,W,1980:3,1980,1,610
97168,1,1,small,BS/BA,1,39,B,590,612,N,rural,M,W,1980:1,1980,1,5
34617,65,1,reg+A,BS/BA,1,20,W,507,515,F,rural,F,W,1979:3,1979,1,1128
111853,52,3,reg,BS/BA,NOT,15,B,665,624,N,suburb,F,W,1980:2,1980,3,908
176795,58,1,reg+A,MS/MA/MEd,1,6,W,590,567,N,suburb,M,W,1980:3,1980,1,1002
184058,71,1,reg+A,BS/BA,1,31,W,480,472,N,rural,F,W,1980:3,1980,1,1241
71457,20,3,reg,BS/BA,1,7,B,610,614,N,suburb,F,B,1980:1,1980,3,327
16151,7,3,reg+A,MS/MA/MEd,1,5,W,636,624,N,rural,M,W,1979:4,1979,3,110
125820,20,K,reg+A,BS/BA,APPR,1,B,434,468,F,suburb,F,B,1980:2,1980,0,312
154843,61,1,reg+A,MS/MA/MEd,1,29,W,480,542,N,suburb,M,W,1979:3,1979,1,1054
154137,2,1,reg+A,BS/BA,1,7,B,558,523,F,urban,F,B,1979:3,1979,1,24
186246,33,1,small,BS/BA,NOT,26,B,490,538,N,inner,M,B,1979:4,1979,1,573
80679,28,3,small,MS/MA/MEd,NOT,11,A,675,700,N,inner,F,B,1979:4,1979,3,497
39799,50,1,small,BS/BA,NOT,6,W,651,601,N,rural,F,W,1979:4,1979,1,833
74635,74,2,reg,BS/BA,1,19,W,614,577,N,rural,M,W,1979:3,1979,2,1296
81274,77,2,small,BS/BA,1,6,W,599,584,N,rural,F,W,1980:3,1980,2,1335
39824,25,3,reg+A,BS/BA,NOT,8,B,606,583,F,suburb,F,B,1979:1,1979,3,432
58262,40,K,small,BS/BA,1,27,W,436,489,F,rural,M,W,1979:4,1979,0,678
15408,11,1,reg,MS/MA/MEd,1,11,W,558,653,N,rural,M,W,1980:1,1980,1,179
122174,10,2,reg+A,MS/MA/MEd,1,18,W,586,577,N,urban,F,W,1980:2,1980,2,171
48555,61,3,reg+A,MS/MA/MEd,1,15,W,650,631,F,suburb,F,B,1980:3,1980,3,1062
71078,33,1,reg+A,MS/MA/MEd,1,7,W,487,515,F,inner,F,B,1978:4,1978,1,577
41400,24,1,reg,BS/BA,PROB,2,B,488,502,F,suburb,M,B,1980:4,1980,1,404
95049,3,3,small,MS/MA/MEd,3,17,W,572,636,N,rural,M,W,1979:3,1979,3,48
14856,21,1,reg,MS/MA/MEd,1,23,W,507,518,N,suburb,F,W,1980:4,1980,1,337
185089,59,2,small,MS/MA/MEd,1,9,B,599,593,N,urban,F,W,1980:1,1980,2,1026
179544,48,3,reg+A,BS/BA,NOT,31,W,620,597,F,urban,F,W,1978:4,1978,3,813
162431,57,3,reg,BS/BA,PROB,3,W,593,588,F,rural,F,W,1979:1,1979,3,992
76572,58,1,reg+A,MS/MA/MEd,1,6,W,604,601,N,suburb,F,W,1980:2,1980,1,1002
49118,69,K,reg,BS/BA,1,16,W,465,484,F,rural,F,W,1980:2,1980,0,1201
90783,20,2,small,BS/BA,1,7,B,536,552,F,suburb,F,B,1980:1,1980,2,320
43209,41,2,reg+A,MS/MA/MEd,NOT,15,W,631,582,N,suburb,F,W,1980:3,1980,2,705
108347,44,3,reg,MS/MA/MEd,NOT,14,B,547,574,N,suburb,M,B,1980:3,1980,3,744
115626,17,3,small,BS/BA,NOT,8,B,693,655,N,suburb,M,W,1980:3,1980,3,278
167334,45,3,reg,BS/BA,APPR,3,W,570,601,F,inner,F,B,1979:4,1979,3,757
148464,27,2,reg,MS/MA/MEd,PROB,24,B,550,632,F,inner,M,B,1980:1,1980,2,466
50923,48,3,small,BS/BA,1,13,W,650,645,F,urban,F,W,1980:3,1980,3,810
35994,1,1,reg+A,MS/MA/MEd,2,10,W,482,557,N,rural,M,W,1979:3,1979,1,9
178137,49,3,reg+A,MS/MA/MEd,2,17,W,622,597,F,rural,M,W,1979:3,1979,3,827
33344,48,1,reg+A,BS/BA,NOT,0,W,503,538,F,urban,M,W,1979:1,1979,1,802
97405,35,1,small,MS/MA/MEd,1,11,W,604,592,N,rural,M,W,1980:2,1980,1,609
104668,61,K,small,BS/BA,1,11,W,410,459,N,suburb,M,W,1980:2,1980,0,1048
16827,75,1,reg,BS/BA,1,16,W,495,497,N,rural,F,W,1980:3,1980,1,1310
133009,22,1,reg+A,BS/BA,1,6,W,512,510,N,inner,M,B,1980:1,1980,1,361
99354,55,3,reg+A,MS/MA/MEd,1,4,W,600,639,N,rural,M,W,1980:3,1980,3,956
65215,71,K,reg,BS/BA,1,6,W,427,484,N,rural,M,W,1980:1,1980,0,1236
105713,49,2,reg,MS/MA/MEd,1,11,W,523,599,F,rural,M,W,1979:1,1979,2,822
171273,79,K,reg+A,MS/MA/MEd,1,12,W,443,520,N,rural,F,W,1980:3,1980,0,1362
79359,8,3,reg,BS/BA,1,15,W,536,589,F,rural,M,W,1979:1,1979,3,129
36367,22,1,small,BS/BA,1,6,B,524,532,N,inner,F,B,1980:1,1980,1,358
59473,55,3,reg+A,MS/MA/MEd,1,4,W,572,571,N,rural,F,W,1979:1,1979,3,956
25690,17,1,reg,BS/BA,1,16,W,414,422,F,suburb,M,B,1979:3,1979,1,272
4991,25,3,reg+A,BS/BA,NOT,8,B,614,594,F,suburb,M,B,1978:1,1978,3,432
177723,22,3,reg+A,MS/MA/MEd,PROB,12,W,578,620,F,inner,M,B,1980:3,1980,3,377
93663,28,3,reg+A,MS/MA/MEd,NOT,3,B,654,620,F,inner,M,B,1980:1,1980,3,500
161718,75,2,small,Ed.S,3,17,W,669,615,N,rural,M,W,1979:4,1979,2,1314
137046,80,1,reg,BS/BA,APPR,2,W,507,526,N,rural,M,W,1979:4,1979,1,1379
57232,65,1,reg+A,BS/BA,1,20,W,571,567,N,rural,F,W,1980:1,1980,1,1128
38585,27,2,reg+A,BS/BA,1,35,B,575,611,F,inner,F,B,1980:3,1980,2,468
85423,36,3,reg+A,BS/BA,NOT,29,W,552,597,N,suburb,M,W,1980:1,1980,3,637
167820,61,K,small,MS/MA/MEd,1,7,W,410,489,N,suburb,M,W,1980:2,1980,0,1047
176560,14,2,small,BS/BA,NOT,19,W,557,563,N,inner,M,B,1980:1,1980,2,222
183758,63,3,reg,BS/BA,1,9,W,654,634,N,rural,F,W,1980:2,1980,3,1099
29055,78,1,reg+A,MS/MA/MEd,NOT,11,W,438,484,N,rural,M,W,1979:1,1979,1,1351
167446,23,2,reg+A,BS/BA,1,5,B,566,554,F,suburb,F,B,1978:4,1978,2,393
126926,66,3,small,BS/BA,NOT,24,W,728,726,N,rural,F,W,1980:2,1980,3,1158
53082,60,3,small,BS/BA,1,14,W,665,645,F,urban,M,W,1979:3,1979,3,1044
73099,26,K,small,BS/BA,APPR,1,W,395,392,F,inner,M,B,1980:3,1980,0,433
164047,51,1,small,BS/BA,NOT,23,W,571,507,N,suburb,F,W,1980:1,1980,1,859
123022,63,1,reg,MS/MA/MEd,1,42,W,590,538,N,rural,F,W,1980:2,1980,1,1085
125313,47,1,reg,BS/BA,1,12,W,434,500,F,rural,M,W,1980:1,1980,1,783
93034,21,K,reg,BS/BA,APPR,1,B,445,478,F,suburb,M,W,1979:3,1979,0,331
72337,66,3,reg,MS/MA/MEd,1,5,W,629,631,N,rural,M,W,1979:1,1979,3,1159
101198,72,3,reg+A,MS/MA/MEd,1,7,W,585,651,N,rural,M,W,1980:2,1980,3,1269
165374,54,3,reg,BS/BA,1,30,W,585,604,F,suburb,F,B,1980:2,1980,3,939
67823,3,1,reg+A,MS/MA/MEd,NOT,20,W,495,567,F,rural,F,W,1980:1,1980,1,41
172807,35,2,reg+A,BS/BA,APPR,2,W,552,552,F,rural,F,B,1979:4,1979,2,617
178731,73,2,small,BS/BA,1,13,W,650,639,N,rural,F,W,1980:3,1980,2,1279
98440,57,2,small,MS/MA/MEd,1,18,B,577,550,F,rural,M,W,1979:4,1979,2,987
122126,61,2,reg+A,MS/MA/MEd,1,12,W,596,648,F,suburb,M,W,1979:2,1979,2,1057
137292,32,1,reg,BS/BA,1,4,W,524,572,F,inner,F,B,1980:2,1980,1,551
145415,22,1,reg+A,MS/MA/MEd,3,24,B,571,535,N,inner,M,B,1979:4,1979,1,363
179105,68,3,reg+A,MS/MA/MEd,1,19,W,585,585,F,rural,M,W,1979:1,1979,3,1199
37856,37,K,reg+A,BS/BA,PROB,0,W,455,506,F,urban,M,B,1980:1,1980,0,641
181912,75,2,reg+A,BS/BA,1,33,W,684,611,N,rural,M,W,1979:4,1979,2,1316
110570,26,1,small,MS/MA/MEd,APPR,21,W,483,510,F,inner,F,B,1980:3,1980,1,436
5143,3,K,small,Ed.S,1,10,W,445,459,F,rural,F,W,1979:4,1979,0,32
144825,69,3,small,BS/BA,1,6,W,612,616,N,rural,M,W,1979:3,1979,3,1210
82119,47,2,reg+A,BS/BA,NOT,19,W,709,674,N,rural,F,W,1979:4,1979,2,788
138952,27,1,small,BS/BA,NOT,32,B,488,532,F,inner,F,B,1978:4,1978,1,456
28622,14,1,reg,MS/MA/MEd,1,21,W,512,502,F,inner,F,B,1980:2,1980,1,219
179691,68,1,reg+A,BS/BA,1,9,W,465,532,F,rural,F,W,1979:3,1979,1,1185
113578,20,2,reg,BS/BA,NOT,4,B,515,561,F,suburb,M,B,1979:3,1979,2,321
13195,40,K,reg+A,MS/MA/MEd,1,21,W,440,468,F,rural,F,W,1980:3,1980,0,680
125807,23,3,reg,BS/BA,1,10,B,529,544,F,suburb,M,W,1980:1,1980,3,395
27167,9,2,reg,BS/BA,NOT,15,W,545,517,F,urban,F,W,1980:1,1980,2,151
89743,44,3,reg+A,BS/BA,1,18,W,588,589,N,suburb,F,B,1980:1,1980,3,746
111307,18,K,reg+A,MS/MA/MEd,1,11,W,439,536,N,inner,F,W,1980:3,1980,0,285
122017,17,2,reg,BS/BA,NOT,12,W,527,531,F,suburb,M,B,1979:1,1979,2,276
64321,1,K,small,Ed.S,1,14,W,456,547,N,rural,M,W,1980:1,1980,0,1
98750,31,3,reg,MS/MA/MEd,1,26,B,597,599,F,inner,M,B,1979:2,1979,3,539
171711,27,K,reg,BS/BA,PROB,0,B,455,494,F,inner,M,B,1980:1,1980,0,448
11937,73,3,reg+A,BS/BA,2,19,W,661,642,F,rural,M,W,1979:1,1979,3,1286
85229,75,1,small,BS/BA,1,14,W,527,535,F,rural,M,W,1980:2,1980,1,1307
78811,50,3,reg+A,MS/MA/MEd,1,9,W,606,614,F,rural,M,W,1979:3,1979,3,848
33674,38,2,reg,BS/BA,3,14,W,614,587,F,rural,F,W,1979:3,1979,2,656
74958,51,3,reg+A,BS/BA,1,14,B,665,636,F,suburb,F,W,1980:2,1980,3,888
53169,34,1,small,MS/MA/MEd,APPR,2,W,468,477,N,rural,M,W,1980:1,1980,1,594
58184,8,3,reg,BS/BA,1,15,W,702,639,N,rural,M,W,1979:4,1979,3,129
35454,80,1,reg,BS/BA,APPR,2,W,564,653,N,rural,F,W,1980:2,1980,1,1379
27387,56,K,small,BS/BA,1,21,W,405,375,F,rural,F,B,1980:3,1980,0,958
38653,22,K,reg+A,BS/BA,1,16,B,460,528,F,inner,M,B,1980:2,1980,0,356
45497,38,3,reg+A,BS/BA,1,17,W,639,678,F,rural,F,W,1980:3,1980,3,660
169804,60,K,small,BS/BA,1,11,W,434,478,N,urban,F,W,1980:2,1980,0,1035
119582,59,3,reg,MS/MA/MEd,1,7,W,606,601,F,urban,F,W,1979:2,1979,3,1032
18235,51,1,reg,BS/BA,PROB,1,B,483,507,N,suburb,M,B,1980:3,1980,1,860
169824,66,3,reg,MS/MA/MEd,1,5,W,631,672,N,rural,M,W,1980:1,1980,3,1159
24922,32,2,reg,BS/BA,1,30,B,517,490,F,inner,M,B,1980:3,1980,2,558
40992,29,2,reg,BS/BA,NOT,40,B,608,557,F,inner,F,B,1980:1,1980,2,510
165441,68,K,small,MS/MA/MEd,1,8,W,393,484,F,rural,M,B,1980:1,1980,0,1176
152619,72,3,reg,MS/MA/MEd,1,13,W,633,618,N,rural,M,W,1980:3,1980,3,1268
157419,50,2,reg+A,BS/BA,1,9,W,512,483,F,rural,M,W,1980:3,1980,2,843
136619,74,K,reg,BS/BA,1,13,W,386,429,F,rural,F,W,1980:3,1980,0,1289
54189,56,3,reg+A,MS/MA/MEd,1,11,W,626,620,N,rural,M,W,1980:2,1980,3,976
109212,64,1,reg,BS/BA,1,4,W,519,532,F,rural,M,W,1980:2,1980,1,1110
181882,56,3,small,MS/MA/MEd,1,6,B,636,591,N,rural,F,W,1980:3,1980,3,973
62254,19,1,reg,BS/BA,NOT,3,B,463,451,F,inner,M,B,1980:2,1980,1,293
135008,41,2,reg,Ed.S,1,15,W,627,615,N,suburb,F,W,1980:1,1980,2,704
31148,76,K,reg+A,MS/MA/MEd,1,13,W,413,444,N,rural,M,W,1980:2,1980,0,1327
168054,21,3,reg+A,MS/MA/MEd,3,19,W,600,573,F,suburb,F,B,1979:4,1979,3,348
32112,78,1,reg,MS/MA/MEd,1,13,W,509,567,N,rural,M,W,1980:1,1980,1,1350
21840,66,2,reg+A,MS/MA/MEd,1,14,W,591,593,F,rural,F,W,1980:1,1980,2,1155
136570,43,K,reg+A,BS/BA,1,17,W,440,454,N,suburb,F,W,1980:3,1980,0,718
158202,75,2,reg,MS/MA/MEd,1,11,W,547,611,N,rural,M,W,1979:3,1979,2,1315
52905,38,3,reg,BS/BA,1,3,W,540,565,F,rural,M,W,1979:3,1979,3,659
134153,17,3,reg,MS/MA/MEd,1,19,B,575,636,F,suburb,M,B,1979:3,1979,3,280
119295,62,1,reg,BS/BA,1,10,W,462,490,F,rural,M,W,1979:1,1979,1,1067
152294,25,2,small,BS/BA,1,4,W,582,593,F,suburb,M,W,1978:4,1978,2,425
112220,32,2,reg+A,BS/BA,1,19,W,483,485,F,inner,M,B,1979:2,1979,2,560
19447,4,3,reg+A,MS/MA/MEd,APPR,2,W,592,580,F,suburb,M,W,1978:4,1978,3,66
165569,19,K,reg,BS/BA,1,6,B,382,444,F,inner,M,B,1980:1,1980,0,288
152862,5,K,reg,BS/BA,1,8,W,397,412,F,rural,F,W,1980:2,1980,0,68
44406,48,K,small,BS/BA,1,21,W,427,468,N,urban,M,W,1979:4,1979,0,794
79147,52,1,reg,BS/BA,APPR,1,W,459,477,N,suburb,F,B,1980:3,1980,1,897
17129,13,2,reg,MS/MA/MEd,1,19,W,579,570,N,rural,M,W,1980:3,1980,2,211
95128,8,2,reg,MS/MA/MEd,1,10,W,618,607,N,rural,M,W,1979:4,1979,2,124
112513,52,1,small,BS/BA,1,12,W,501,553,F,suburb,M,W,1980:1,1980,1,895
87321,8,1,reg,BS/BA,1,15,W,423,446,N,rural,F,W,1980:3,1980,1,120
13759,40,K,reg,BS/BA,APPR,2,W,451,449,F,rural,M,W,1980:1,1980,0,679
139129,22,1,reg+A,MS/MA/MEd,3,24,B,494,497,F,inner,M,B,1980:3,1980,1,363
174329,25,3,small,BS/BA,1,18,B,604,591,N,suburb,F,B,1980:3,1980,3,430
181510,29,2,reg,MS/MA/MEd,1,9,W,497,563,F,inner,M,B,1978:4,1978,2,509
115769,29,2,reg,MS/MA/MEd,1,9,W,508,545,F,inner,M,B,1978:3,1978,2,509
11163,20,3,reg+A,MS/MA/MEd,2,28,W,614,639,N,suburb,M,B,1978:3,1978,3,329
160362,51,1,small,BS/BA,1,9,W,533,542,N,suburb,M,W,1980:3,1980,1,857
171415,79,2,reg+A,BS/BA,1,14,W,611,557,F,rural,M,W,1978:4,1978,2,1370
17609,48,K,small,MS/MA/MEd,1,17,W,424,459,F,urban,F,W,1980:3,1980,0,793
179967,30,3,reg+A,BS/BA,1,18,B,608,618,F,inner,F,B,1978:1,1978,3,528
121694,70,K,reg,BS/BA,1,10,W,430,468,F,rural,M,W,1980:2,1980,0,1216
43607,72,K,small,MS/MA/MEd,1,6,W,474,576,F,rural,F,B,1979:4,1979,0,1250
36140,13,2,reg+A,MS/MA/MEd,1,15,W,488,505,F,rural,M,W,1980:2,1980,2,212
27774,74,2,reg,BS/BA,1,19,W,659,648,N,rural,M,W,1980:2,1980,2,1296
22288,64,1,reg,BS/BA,1,4,W,533,538,F,rural,F,W,1980:1,1980,1,1110
150414,8,K,reg,MS/MA/MEd,1,12,W,418,439,F,rural,F,W,1980:2,1980,0,113
36521,63,3,reg+A,BS/BA,1,15,W,606,580,N,rural,F,W,1979:3,1979,3,1101
26224,43,K,reg+A,BS/BA,1,17,W,425,494,N,suburb,F,W,1980:1,1980,0,718
132607,78,2,reg+A,Ed.D/Ph.D,1,15,W,611,579,F,rural,F,W,1980:1,1980,2,1354
38972,16,2,small,BS/BA,1,10,B,577,525,F,inner,F,B,1980:2,1980,2,255
100873,51,2,reg+A,MS/MA/MEd,1,15,W,659,599,N,suburb,F,W,1980:3,1980,2,881
84919,8,1,reg,BS/BA,1,15,W,475,529,N,rural,F,W,1979:4,1979,1,120
89136,43,3,small,BS/BA,1,6,W,622,659,N,suburb,M,W,1979:1,1979,3,727
24044,63,2,reg+A,BS/BA,1,15,W,599,620,F,rural,M,W,1980:2,1980,2,1095
46400,12,3,small,BS/BA,1,15,W,650,629,N,rural,F,W,1980:1,1980,3,200
70315,16,3,reg+A,MS/MA/MEd,3,23,B,587,645,F,inner,M,B,1979:3,1979,3,264
58977,37,K,reg+A,BS/BA,PROB,0,W,434,463,N,urban,M,W,1980:1,1980,0,641
46905,28,1,reg,BS/BA,PROB,1,B,459,456,F,inner,F,B,1980:3,1980,1,487
38634,51,K,reg,BS/BA,1,11,W,393,392,F,suburb,M,W,1980:3,1980,0,852
113017,46,K,small,MS/MA/MEd,1,4,W,448,459,N,suburb,F,B,1980:3,1980,0,759
184396,28,1,reg,BS/BA,PROB,1,B,453,479,F,inner,M,B,1980:2,1980,1,487
160910,7,1,reg+A,MS/MA/MEd,1,16,W,495,532,F,rural,M,B,1979:2,1979,1,97
48998,29,1,reg+A,BS/BA,APPR,1,B,454,538,F,inner,M,B,1977:4,1977,1,507
46237,12,2,reg,BS/BA,1,6,W,622,615,N,rural,M,W,1979:2,1979,2,197
127151,14,1,reg,MS/MA/MEd,1,21,W,475,493,F,inner,F,B,1980:1,1980,1,219
32522,41,2,reg,BS/BA,1,4,W,569,620,N,suburb,M,W,1979:3,1979,2,703
157910,59,3,small,BS/BA,APPR,2,W,670,672,N,urban,M,W,1979:4,1979,3,1030
50907,47,3,small,BS/BA,APPR,2,W,593,610,N,rural,F,W,1980:3,1980,3,789
25222,75,K,reg+A,MS/MA/MEd,1,11,W,447,528,N,rural,M,W,1979:4,1979,0,1306
56016,51,3,small,MS/MA/MEd,3,17,W,610,636,F,suburb,F,W,1980:1,1980,3,885
30665,61,K,reg+A,MS/MA/MEd,1,8,W,427,418,N,suburb,M,W,1980:3,1980,0,1050
149127,33,2,reg+A,BS/BA,NOT,6,W,520,572,F,inner,F,B,1979:4,1979,2,583
128023,1,3,reg,BS/BA,1,5,W,572,589,F,rural,M,W,1978:4,1978,3,17
133153,8,3,reg+A,BS/BA,1,10,W,686,667,N,rural,M,W,1980:1,1980,3,131
183169,48,K,small,MS/MA/MEd,1,17,W,465,528,F,urban,F,W,1980:1,1980,0,793
182071,26,3,reg+A,MS/MA/MEd,2,13,B,587,567,F,inner,M,B,1979:4,1979,3,445
23802,33,K,reg+A,MS/MA/MEd,1,5,W,424,429,F,inner,F,B,1980:3,1980,0,570
84362,20,3,reg+A,MS/MA/MEd,2,28,W,578,588,F,suburb,M,B,1980:3,1980,3,329
91193,23,2,reg,BS/BA,1,2,B,529,518,F,suburb,M,B,1979:3,1979,2,390
184810,39,3,small,MS/MA/MEd,1,3,W,533,568,F,rural,M,W,1979:3,1979,3,673
80093,8,3,reg,BS/BA,1,15,W,582,555,F,rural,M,W,1980:2,1980,3,129
60539,6,K,reg,BS/BA,APPR,1,W,402,412,F,rural,F,W,1980:3,1980,0,83
130925,8,2,reg,MS/MA/MEd,1,10,W,562,563,N,rural,M,W,1980:2,1980,2,124
164399,20,2,small,BS/BA,1,7,B,517,599,N,suburb,F,B,1980:1,1980,2,320
127136,53,3,small,BS/BA,1,5,W,593,588,F,inner,M,B,1980:1,1980,3,923
13649,30,3,reg,BS/BA,NOT,3,W,585,606,N,inner,M,B,1980:1,1980,3,527
124714,34,1,reg+A,MS/MA/MEd,1,15,W,485,493,N,rural,F,W,1980:3,1980,1,596
122940,72,1,reg+A,BS/BA,1,14,B,564,562,N,rural,M,W,1980:2,1980,1,1260
54509,75,2,reg,MS/MA/MEd,1,11,W,566,559,F,rural,F,W,1979:2,1979,2,1315
129600,78,K,reg+A,MS/MA/MEd,1,3,W,408,439,N,rural,F,W,1980:1,1980,0,1348
17159,65,2,small,BS/BA,1,11,W,631,550,N,rural,F,W,1979:4,1979,2,1130
66605,77,1,reg,MS/MA/MEd,1,13,W,604,553,N,rural,F,W,1980:2,1980,1,1331
127472,13,1,reg+A,BS/BA,1,11,W,629,592,N,rural,F,W,1980:1,1980,1,209
99265,1,3,small,BS/BA,NOT,28,W,593,601,N,rural,F,W,1979:1,1979,3,16
99912,77,1,reg,BS/BA,PROB,0,W,494,553,N,rural,M,W,1978:4,1978,1,1330
76783,74,1,reg,MS/MA/MEd,1,9,W,514,538,N,rural,F,W,1980:1,1980,1,1292
